Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
38,10-21-2011,402709.17,0,73,3.84,129.782,12.89
38,10-28-2011,378539.17,0,67,3.73,129.794,12.89
38,11-04-2011,436970.1,0,60,3.83,129.805,12.89
38,11-11-2011,411116.95,0,49,3.82,129.817,12.89
38,11-18-2011,392003.13,0,54,3.81,129.827,12.89
38,11-25-2011,393715.71,1,53,3.62,129.836,12.89
38,12-02-2011,411252.02,0,52,3.7,129.846,12.89
38,12-09-2011,435401.64,0,42,3.64,129.856,12.89
38,12-16-2011,404283.84,0,43,3.6,129.898,12.89
38,12-23-2011,419717.41,0,45,3.54,129.985,12.89
38,12-30-2011,342667.35,1,45,3.43,130.071,12.89
38,01-06-2012,478483.2,0,50,3.6,130.158,12.187
38,01-13-2012,423260.82,0,48,3.66,130.244,12.187
38,01-20-2012,405215.91,0,46,3.66,130.279,12.187
38,01-27-2012,412882.31,0,50,3.68,130.314,12.187
38,02-03-2012,457711.68,0,51,3.7,130.35,12.187
38,02-10-2012,469787.38,1,52,3.72,130.385,12.187
38,02-17-2012,415513.97,0,52,3.78,130.455,12.187
38,02-24-2012,409411.61,0,53,3.95,130.55,12.187
38,03-02-2012,471115.38,0,52,4.18,130.646,12.187
38,03-09-2012,452792.53,0,55,4.25,130.741,12.187
38,03-16-2012,428465.11,0,64,4.27,130.826,12.187
38,03-23-2012,412456.48,0,56,4.04,130.897,12.187
38,03-30-2012,408679.36,0,64,4.29,130.967,12.187
38,04-06-2012,499267.66,0,64,4.12,131.038,11.627
38,04-13-2012,435790.74,0,64,4.25,131.108,11.627
38,04-20-2012,401615.8,0,67,4.22,131.117,11.627
38,04-27-2012,419964.77,0,78,4.19,131.127,11.627
38,05-04-2012,491755.69,0,76,4.17,131.136,11.627
38,05-11-2012,429914.6,0,77,4.19,131.145,11.627
38,05-18-2012,412314.71,0,85,4.11,131.098,11.627
38,05-25-2012,422810.12,0,84,4.29,131.029,11.627
38,06-01-2012,435579.7,0,78,4.28,130.959,11.627
38,06-08-2012,448110.25,0,85,4.1,130.89,11.627
38,06-15-2012,430222.07,0,86,4.14,130.83,11.627
38,06-22-2012,405938.35,0,92,4.01,130.793,11.627
38,06-29-2012,404634.36,0,90,3.88,130.756,11.627
38,07-06-2012,471086.22,0,89,3.76,130.72,10.926
38,07-13-2012,416036.75,0,96,3.72,130.683,10.926
38,07-20-2012,441683.74,0,86,3.73,130.701,10.926
38,07-27-2012,407186.47,0,93,3.77,130.72,10.926
38,08-03-2012,469311.17,0,88,3.76,130.738,10.926
38,08-10-2012,436690.13,0,96,3.81,130.756,10.926
38,08-17-2012,411866.46,0,95,4.0,130.791,10.926
38,08-24-2012,397428.22,0,85,4.06,130.838,10.926
38,08-31-2012,424904.95,0,90,4.09,130.885,10.926
38,09-07-2012,490274.82,1,89,4.12,130.933,10.926
38,09-14-2012,430944.39,0,84,4.13,130.978,10.926
38,09-21-2012,409600.98,0,83,4.12,131.01,10.926
38,09-28-2012,398468.08,0,81,3.97,131.043,10.926
38,10-05-2012,458479.01,0,82,3.97,131.076,10.199
38,10-12-2012,437320.66,0,72,4.47,131.108,10.199
38,10-19-2012,428806.46,0,69,4.45,131.15,10.199
38,10-26-2012,417290.38,0,66,4.3,131.193,10.199
39,02-05-2010,1230596.8,0,44,2.57,209.853,8.554
39,02-12-2010,1266229.07,1,45,2.55,209.997,8.554
39,02-19-2010,1230591.97,0,44,2.51,210.045,8.554
39,02-26-2010,1168582.02,0,50,2.56,210.077,8.554
39,03-05-2010,1266254.21,0,51,2.62,210.109,8.554
39,03-12-2010,1244391.83,0,62,2.67,210.141,8.554
39,03-19-2010,1301590.13,0,59,2.72,209.98,8.554
39,03-26-2010,1235094.66,0,55,2.73,209.787,8.554
39,04-02-2010,1463942.62,0,63,2.72,209.594,8.464
39,04-09-2010,1327035.27,0,68,2.77,209.401,8.464
39,04-16-2010,1242874.98,0,66,2.81,209.269,8.464
39,04-23-2010,1280231.85,0,68,2.8,209.22,8.464
39,04-30-2010,1263836.59,0,70,2.78,209.171,8.464
39,05-07-2010,1355704.21,0,75,2.84,209.122,8.464
39,05-14-2010,1226997.7,0,77,2.85,209.119,8.464
39,05-21-2010,1350673.98,0,77,2.83,209.392,8.464
39,05-28-2010,1365541.59,0,80,2.76,209.666,8.464
39,06-04-2010,1512207.95,0,80,2.7,209.94,8.464
39,06-11-2010,1371405.33,0,82,2.67,210.214,8.464
39,06-18-2010,1368312.45,0,84,2.64,210.211,8.464
39,06-25-2010,1280414.8,0,83,2.65,210.098,8.464
39,07-02-2010,1352547.7,0,81,2.67,209.984,8.36
39,07-09-2010,1330473.47,0,81,2.64,209.871,8.36
39,07-16-2010,1339811.68,0,84,2.62,209.863,8.36
39,07-23-2010,1314651.83,0,82,2.61,209.996,8.36
39,07-30-2010,1308222.24,0,81,2.64,210.129,8.36
39,08-06-2010,1409989.67,0,85,2.63,210.261,8.36
39,08-13-2010,1371465.66,0,86,2.69,210.394,8.36
39,08-20-2010,1471816.52,0,86,2.66,210.362,8.36
39,08-27-2010,1417515.93,0,84,2.62,210.329,8.36
39,09-03-2010,1345167.61,0,82,2.58,210.297,8.36
39,09-10-2010,1279666.47,1,80,2.56,210.264,8.36
39,09-17-2010,1252915.43,0,82,2.58,210.292,8.36
39,09-24-2010,1199449.54,0,78,2.62,210.366,8.36
39,10-01-2010,1219583.91,0,73,2.6,210.44,8.476
39,10-08-2010,1286598.59,0,65,2.63,210.514,8.476
39,10-15-2010,1238742.0,0,70,2.72,210.581,8.476
39,10-22-2010,1261109.01,0,72,2.72,210.627,8.476
39,10-29-2010,1294769.08,0,75,2.72,210.674,8.476
39,11-05-2010,1293707.19,0,62,2.69,210.72,8.476
39,11-12-2010,1291398.71,0,62,2.73,210.767,8.476
39,11-19-2010,1370659.54,0,56,2.77,210.654,8.476
39,11-26-2010,2149355.2,1,68,2.74,210.515,8.476
39,12-03-2010,1431910.98,0,54,2.71,210.376,8.476
39,12-10-2010,1630564.48,0,51,2.84,210.237,8.476
39,12-17-2010,1842172.46,0,55,2.87,210.179,8.476
39,12-24-2010,2495489.25,0,59,2.89,210.181,8.476
39,12-31-2010,1230012.16,1,52,2.94,210.182,8.476
39,01-07-2011,1224475.12,0,53,2.98,210.184,8.395
39,01-14-2011,1193199.39,0,42,2.98,210.238,8.395
39,01-21-2011,1243370.74,0,50,3.02,210.603,8.395
39,01-28-2011,1158698.44,0,48,3.01,210.968,8.395
39,02-04-2011,1343773.94,0,46,2.99,211.333,8.395
39,02-11-2011,1227893.89,1,40,3.02,211.699,8.395
39,02-18-2011,1335233.74,0,58,3.04,212.006,8.395
39,02-25-2011,1240921.19,0,68,3.06,212.291,8.395
39,03-04-2011,1316385.43,0,64,3.29,212.576,8.395
39,03-11-2011,1283716.81,0,58,3.46,212.861,8.395
39,03-18-2011,1348410.05,0,65,3.49,213.11,8.395
39,03-25-2011,1284334.79,0,71,3.47,213.344,8.395
39,04-01-2011,1316849.36,0,67,3.52,213.578,8.3
39,04-08-2011,1350646.16,0,69,3.62,213.812,8.3
39,04-15-2011,1348031.55,0,73,3.74,214.026,8.3
39,04-22-2011,1563140.85,0,75,3.81,214.192,8.3
39,04-29-2011,1379651.87,0,76,3.81,214.358,8.3
39,05-06-2011,1370920.87,0,69,3.91,214.524,8.3
39,05-13-2011,1325022.77,0,77,3.9,214.69,8.3
39,05-20-2011,1373907.21,0,73,3.91,214.465,8.3
39,05-27-2011,1406124.14,0,82,3.79,214.241,8.3
39,06-03-2011,1541745.59,0,84,3.7,214.016,8.3
39,06-10-2011,1442092.08,0,83,3.65,213.792,8.3
39,06-17-2011,1451392.67,0,85,3.64,213.748,8.3
39,06-24-2011,1363167.95,0,84,3.59,213.84,8.3
39,07-01-2011,1429829.36,0,85,3.52,213.932,8.177
39,07-08-2011,1414564.53,0,84,3.48,214.025,8.177
39,07-15-2011,1380257.12,0,86,3.58,214.108,8.177
39,07-22-2011,1416005.59,0,85,3.65,214.171,8.177
39,07-29-2011,1426418.53,0,86,3.68,214.234,8.177
39,08-05-2011,1518790.89,0,88,3.68,214.297,8.177
39,08-12-2011,1514055.97,0,88,3.64,214.36,8.177
39,08-19-2011,1629066.9,0,88,3.55,214.424,8.177
39,08-26-2011,1573898.63,0,86,3.52,214.488,8.177
39,09-02-2011,1465089.85,0,89,3.53,214.552,8.177
39,09-09-2011,1429345.86,1,79,3.55,214.616,8.177
39,09-16-2011,1372500.63,0,83,3.53,214.793,8.177
39,09-23-2011,1338657.95,0,79,3.47,215.123,8.177
39,09-30-2011,1311775.83,0,82,3.36,215.453,8.177
39,10-07-2011,1443884.39,0,72,3.28,215.783,7.716
39,10-14-2011,1384721.84,0,74,3.27,216.089,7.716
39,10-21-2011,1465283.29,0,68,3.35,216.247,7.716
39,10-28-2011,1472663.1,0,71,3.37,216.405,7.716
39,11-04-2011,1553629.59,0,58,3.33,216.563,7.716
39,11-11-2011,1456957.38,0,63,3.3,216.722,7.716
39,11-18-2011,1510397.27,0,66,3.31,216.94,7.716
39,11-25-2011,2338832.4,1,66,3.24,217.181,7.716
39,12-02-2011,1632894.58,0,53,3.17,217.423,7.716
39,12-09-2011,1781528.77,0,49,3.16,217.665,7.716
39,12-16-2011,1991824.05,0,59,3.16,217.878,7.716
39,12-23-2011,2554482.84,0,55,3.11,218.054,7.716
39,12-30-2011,1537139.56,1,48,3.13,218.23,7.716
39,01-06-2012,1478537.93,0,56,3.16,218.406,7.244
39,01-13-2012,1369125.37,0,55,3.26,218.582,7.244
39,01-20-2012,1394841.03,0,58,3.27,218.676,7.244
39,01-27-2012,1320301.61,0,61,3.29,218.769,7.244
39,02-03-2012,1396150.15,0,61,3.36,218.862,7.244
39,02-10-2012,1442988.44,1,53,3.41,218.955,7.244
39,02-17-2012,1511041.69,0,53,3.51,219.115,7.244
39,02-24-2012,1412065.04,0,61,3.56,219.324,7.244
39,03-02-2012,1453047.02,0,64,3.63,219.534,7.244
39,03-09-2012,1470764.35,0,62,3.67,219.744,7.244
39,03-16-2012,1522421.07,0,66,3.73,219.896,7.244
39,03-23-2012,1469593.37,0,68,3.79,219.971,7.244
39,03-30-2012,1499727.02,0,69,3.84,220.045,7.244
39,04-06-2012,1764847.94,0,73,3.89,220.12,6.989
39,04-13-2012,1580732.73,0,72,3.89,220.195,6.989
39,04-20-2012,1433391.04,0,70,3.88,220.248,6.989
39,04-27-2012,1456997.2,0,69,3.81,220.301,6.989
39,05-04-2012,1512227.34,0,77,3.75,220.355,6.989
39,05-11-2012,1470792.41,0,76,3.69,220.408,6.989
39,05-18-2012,1522978.54,0,72,3.63,220.425,6.989
39,05-25-2012,1596036.66,0,78,3.56,220.429,6.989
39,06-01-2012,1640476.77,0,80,3.5,220.432,6.989
39,06-08-2012,1623442.24,0,81,3.45,220.436,6.989
39,06-15-2012,1587499.82,0,81,3.39,220.449,6.989
39,06-22-2012,1532316.79,0,80,3.35,220.489,6.989
39,06-29-2012,1492388.98,0,86,3.29,220.528,6.989
39,07-06-2012,1659221.99,0,81,3.23,220.567,6.623
39,07-13-2012,1471261.76,0,78,3.26,220.606,6.623
39,07-20-2012,1582168.27,0,80,3.31,220.615,6.623
39,07-27-2012,1487797.54,0,83,3.41,220.623,6.623
39,08-03-2012,1608277.74,0,84,3.42,220.632,6.623
39,08-10-2012,1641867.92,0,83,3.49,220.64,6.623
39,08-17-2012,1720221.91,0,85,3.57,220.72,6.623
39,08-24-2012,1724669.75,0,80,3.62,220.853,6.623
39,08-31-2012,1710923.94,0,84,3.64,220.985,6.623
39,09-07-2012,1609811.75,1,84,3.73,221.118,6.623
39,09-14-2012,1447614.08,0,77,3.72,221.26,6.623
39,09-21-2012,1555672.51,0,74,3.72,221.458,6.623
39,09-28-2012,1495607.07,0,78,3.67,221.656,6.623
39,10-05-2012,1574408.67,0,72,3.62,221.853,6.228
39,10-12-2012,1494417.07,0,70,3.6,222.051,6.228
39,10-19-2012,1577486.33,0,71,3.59,222.095,6.228
39,10-26-2012,1569502.0,0,73,3.51,222.114,6.228
40,02-05-2010,1001943.8,0,14,2.79,131.528,5.892
40,02-12-2010,955338.29,1,21,2.77,131.587,5.892
40,02-19-2010,916289.2,0,28,2.75,131.637,5.892
40,02-26-2010,863917.41,0,33,2.75,131.686,5.892
40,03-05-2010,990152.28,0,35,2.77,131.735,5.892
40,03-12-2010,899352.4,0,35,2.8,131.784,5.892
40,03-19-2010,894865.3,0,41,2.83,131.824,5.892
40,03-26-2010,873354.58,0,40,2.83,131.863,5.892
40,04-02-2010,1041202.13,0,41,2.83,131.902,5.435
40,04-09-2010,919839.19,0,54,2.85,131.941,5.435
40,04-16-2010,882636.96,0,43,2.88,131.981,5.435
40,04-23-2010,844958.49,0,46,2.9,132.023,5.435
40,04-30-2010,816838.31,0,46,2.94,132.064,5.435
40,05-07-2010,1009797.06,0,60,2.98,132.106,5.435
40,05-14-2010,907262.47,0,46,2.98,132.152,5.435
40,05-21-2010,885613.91,0,57,2.96,132.223,5.435
40,05-28-2010,1008483.07,0,68,2.91,132.294,5.435
40,06-04-2010,1052429.03,0,66,2.86,132.365,5.435
40,06-11-2010,1007574.67,0,59,2.83,132.436,5.435
40,06-18-2010,973105.3,0,61,2.8,132.473,5.435
40,06-25-2010,940405.03,0,70,2.81,132.498,5.435
40,07-02-2010,1087578.78,0,65,2.82,132.522,5.326
40,07-09-2010,1058250.91,0,77,2.81,132.546,5.326
40,07-16-2010,959229.09,0,74,2.8,132.567,5.326
40,07-23-2010,922341.82,0,72,2.78,132.583,5.326
40,07-30-2010,953393.02,0,71,2.79,132.598,5.326
40,08-06-2010,1057295.87,0,69,2.79,132.614,5.326
40,08-13-2010,924011.76,0,67,2.81,132.63,5.326
40,08-20-2010,932397.0,0,67,2.8,132.662,5.326
40,08-27-2010,922328.02,0,63,2.77,132.693,5.326
40,09-03-2010,976453.34,0,71,2.74,132.725,5.326
40,09-10-2010,967310.82,1,63,2.72,132.756,5.326
40,09-17-2010,855046.95,0,55,2.72,132.767,5.326
40,09-24-2010,844373.31,0,56,2.72,132.762,5.326
40,10-01-2010,891152.33,0,62,2.72,132.757,5.287
40,10-08-2010,972405.38,0,52,2.78,132.752,5.287
40,10-15-2010,917883.17,0,45,2.88,132.763,5.287
40,10-22-2010,882180.91,0,41,2.92,132.817,5.287
40,10-29-2010,875038.84,0,47,2.94,132.871,5.287
40,11-05-2010,968270.66,0,36,2.94,132.925,5.287
40,11-12-2010,935481.32,0,38,2.96,132.978,5.287
40,11-19-2010,852452.93,0,41,3.03,132.917,5.287
40,11-26-2010,1166142.85,1,33,3.07,132.837,5.287
40,12-03-2010,1000582.06,0,34,3.06,132.757,5.287
40,12-10-2010,1111215.72,0,22,3.13,132.676,5.287
40,12-17-2010,1179036.3,0,23,3.14,132.68,5.287
40,12-24-2010,1648829.18,0,24,3.15,132.748,5.287
40,12-31-2010,811318.3,1,19,3.18,132.815,5.287
40,01-07-2011,894280.19,0,24,3.19,132.882,5.114
40,01-14-2011,771315.62,0,19,3.22,132.951,5.114
40,01-21-2011,764014.75,0,15,3.23,133.029,5.114
40,01-28-2011,775910.43,0,10,3.24,133.106,5.114
40,02-04-2011,904261.65,0,13,3.24,133.183,5.114
40,02-11-2011,931939.52,1,17,3.26,133.261,5.114
40,02-18-2011,968694.45,0,22,3.26,133.37,5.114
40,02-25-2011,888869.27,0,16,3.28,133.492,5.114
40,03-04-2011,977070.62,0,18,3.44,133.614,5.114
40,03-11-2011,860255.58,0,31,3.6,133.736,5.114
40,03-18-2011,871024.26,0,36,3.63,133.849,5.114
40,03-25-2011,834621.39,0,29,3.62,133.959,5.114
40,04-01-2011,841889.08,0,29,3.64,134.068,4.781
40,04-08-2011,947753.32,0,35,3.72,134.178,4.781
40,04-15-2011,874446.32,0,44,3.82,134.278,4.781
40,04-22-2011,965056.4,0,39,3.92,134.357,4.781
40,04-29-2011,847246.5,0,53,3.99,134.436,4.781
40,05-06-2011,1016752.55,0,51,4.08,134.514,4.781
40,05-13-2011,903864.02,0,54,4.1,134.593,4.781
40,05-20-2011,907110.83,0,56,4.1,134.68,4.781
40,05-27-2011,972373.81,0,63,4.03,134.768,4.781
40,06-03-2011,1075687.74,0,66,3.97,134.855,4.781
40,06-10-2011,984336.04,0,64,3.92,134.943,4.781
40,06-17-2011,971422.67,0,59,3.87,135.084,4.781
40,06-24-2011,977103.64,0,63,3.85,135.265,4.781
40,07-01-2011,1048866.3,0,65,3.82,135.447,4.584
40,07-08-2011,1107366.06,0,68,3.78,135.628,4.584
40,07-15-2011,953252.14,0,69,3.83,135.784,4.584
40,07-22-2011,980642.1,0,73,3.88,135.874,4.584
40,07-29-2011,929096.9,0,67,3.9,135.964,4.584
40,08-05-2011,1063818.2,0,68,3.9,136.054,4.584
40,08-12-2011,955506.95,0,68,3.88,136.144,4.584
40,08-19-2011,943237.12,0,64,3.82,136.183,4.584
40,08-26-2011,969611.3,0,65,3.8,136.214,4.584
40,09-02-2011,957298.26,0,64,3.78,136.244,4.584
40,09-09-2011,1021391.99,1,65,3.81,136.275,4.584
40,09-16-2011,890661.79,0,58,3.81,136.314,4.584
40,09-23-2011,876583.98,0,54,3.76,136.367,4.584
40,09-30-2011,912857.1,0,63,3.68,136.42,4.584
40,10-07-2011,1070389.98,0,50,3.63,136.472,4.42
40,10-14-2011,936751.68,0,54,3.58,136.515,4.42
40,10-21-2011,942319.65,0,52,3.62,136.502,4.42
40,10-28-2011,941675.95,0,42,3.6,136.488,4.42
40,11-04-2011,1011321.18,0,35,3.59,136.475,4.42
40,11-11-2011,1037687.07,0,41,3.57,136.462,4.42
40,11-18-2011,905399.99,0,42,3.57,136.467,4.42
40,11-25-2011,1230011.95,1,33,3.54,136.479,4.42
40,12-02-2011,1059676.62,0,39,3.5,136.491,4.42
40,12-09-2011,1158708.98,0,34,3.47,136.503,4.42
40,12-16-2011,1198670.19,0,30,3.44,136.534,4.42
40,12-23-2011,1601585.7,0,24,3.41,136.588,4.42
40,12-30-2011,908853.15,1,19,3.4,136.643,4.42
40,01-06-2012,954576.86,0,23,3.44,136.698,4.261
40,01-13-2012,780607.52,0,26,3.52,136.753,4.261
40,01-20-2012,811365.42,0,14,3.54,136.856,4.261
40,01-27-2012,770157.29,0,23,3.57,136.96,4.261
40,02-03-2012,979552.34,0,28,3.63,137.063,4.261
40,02-10-2012,999785.48,1,24,3.66,137.167,4.261
40,02-17-2012,975500.87,0,26,3.7,137.258,4.261
40,02-24-2012,919301.81,0,30,3.75,137.341,4.261
40,03-02-2012,927732.02,0,24,3.83,137.424,4.261
40,03-09-2012,954233.87,0,31,3.88,137.507,4.261
40,03-16-2012,891154.18,0,37,3.87,137.584,4.261
40,03-23-2012,844490.86,0,52,3.89,137.655,4.261
40,03-30-2012,871945.64,0,36,3.92,137.726,4.261
40,04-06-2012,1132064.23,0,37,3.96,137.797,4.125
40,04-13-2012,857811.17,0,41,4.03,137.868,4.125
40,04-20-2012,896979.93,0,55,4.05,137.923,4.125
40,04-27-2012,875372.91,0,48,4.02,137.978,4.125
40,05-04-2012,993311.59,0,44,3.99,138.033,4.125
40,05-11-2012,967729.35,0,52,3.95,138.088,4.125
40,05-18-2012,896295.41,0,58,3.9,138.107,4.125
40,05-25-2012,991054.49,0,65,3.85,138.11,4.125
40,06-01-2012,1037464.27,0,65,3.8,138.114,4.125
40,06-08-2012,1079386.88,0,56,3.75,138.117,4.125
40,06-15-2012,977950.28,0,63,3.68,138.13,4.125
40,06-22-2012,1033552.18,0,69,3.63,138.163,4.125
40,06-29-2012,988764.84,0,64,3.58,138.196,4.125
40,07-06-2012,1182901.56,0,69,3.54,138.23,4.156
40,07-13-2012,979848.71,0,67,3.56,138.263,4.156
40,07-20-2012,968502.38,0,70,3.61,138.233,4.156
40,07-27-2012,954396.85,0,68,3.7,138.203,4.156
40,08-03-2012,1068346.76,0,70,3.7,138.174,4.156
40,08-10-2012,1007906.43,0,70,3.77,138.144,4.156
40,08-17-2012,969387.48,0,69,3.84,138.186,4.156
40,08-24-2012,945318.47,0,64,3.87,138.281,4.156
40,08-31-2012,987264.67,0,66,3.88,138.377,4.156
40,09-07-2012,1088248.4,1,65,3.92,138.473,4.156
40,09-14-2012,901709.82,0,59,3.99,138.567,4.156
40,09-21-2012,899768.4,0,54,4.06,138.653,4.156
40,09-28-2012,919595.44,0,51,4.02,138.74,4.156
40,10-05-2012,1069112.0,0,57,4.03,138.826,4.145
40,10-12-2012,982523.26,0,47,4.03,138.912,4.145
40,10-19-2012,918170.5,0,46,4.0,138.834,4.145
40,10-26-2012,921264.52,0,50,3.92,138.728,4.145
41,02-05-2010,1086533.18,0,30,2.58,189.382,7.541
41,02-12-2010,1075656.34,1,23,2.57,189.464,7.541
41,02-19-2010,1052034.74,0,24,2.55,189.534,7.541
41,02-26-2010,991941.73,0,22,2.59,189.602,7.541
41,03-05-2010,1063557.49,0,32,2.62,189.67,7.541
41,03-12-2010,1023997.71,0,33,2.68,189.737,7.541
41,03-19-2010,1006597.69,0,37,2.69,189.734,7.541
41,03-26-2010,1015196.46,0,32,2.72,189.72,7.541
41,04-02-2010,1168826.39,0,41,2.72,189.705,7.363
41,04-09-2010,1082158.21,0,37,2.75,189.69,7.363
41,04-16-2010,1043388.79,0,47,2.76,189.663,7.363
41,04-23-2010,1067340.74,0,45,2.78,189.619,7.363
41,04-30-2010,1063960.11,0,40,2.77,189.575,7.363
41,05-07-2010,1175738.22,0,42,2.77,189.531,7.363
41,05-14-2010,1116439.02,0,40,2.79,189.49,7.363
41,05-21-2010,1163234.33,0,51,2.78,189.468,7.363
41,05-28-2010,1246654.24,0,57,2.74,189.445,7.363
41,06-04-2010,1305068.1,0,60,2.7,189.423,7.363
41,06-11-2010,1217199.39,0,63,2.68,189.4,7.363
41,06-18-2010,1202963.06,0,55,2.67,189.419,7.363
41,06-25-2010,1174209.52,0,66,2.72,189.453,7.363
41,07-02-2010,1273279.79,0,69,2.73,189.488,7.335
41,07-09-2010,1176079.59,0,61,2.71,189.523,7.335
41,07-16-2010,1179788.38,0,69,2.7,189.613,7.335
41,07-23-2010,1192213.87,0,71,2.69,189.775,7.335
41,07-30-2010,1211136.63,0,70,2.69,189.937,7.335
41,08-06-2010,1338132.72,0,69,2.69,190.099,7.335
41,08-13-2010,1285976.53,0,70,2.72,190.261,7.335
41,08-20-2010,1353838.39,0,66,2.73,190.295,7.335
41,08-27-2010,1173131.63,0,71,2.73,190.328,7.335
41,09-03-2010,1223355.5,0,64,2.77,190.362,7.335
41,09-10-2010,1172672.27,1,63,2.78,190.396,7.335
41,09-17-2010,1111170.91,0,62,2.8,190.469,7.335
41,09-24-2010,1110941.78,0,60,2.79,190.571,7.335
41,10-01-2010,1109216.35,0,63,2.76,190.674,7.508
41,10-08-2010,1162042.24,0,57,2.74,190.776,7.508
41,10-15-2010,1133913.33,0,50,2.76,190.862,7.508
41,10-22-2010,1156003.7,0,48,2.76,190.907,7.508
41,10-29-2010,1144854.56,0,42,2.75,190.952,7.508
41,11-05-2010,1163878.49,0,47,2.73,190.996,7.508
41,11-12-2010,1175326.23,0,39,2.74,191.041,7.508
41,11-19-2010,1172155.28,0,31,2.76,191.031,7.508
41,11-26-2010,1866681.57,1,25,2.74,191.012,7.508
41,12-03-2010,1220115.75,0,33,2.71,190.993,7.508
41,12-10-2010,1434908.13,0,34,2.73,190.974,7.508
41,12-17-2010,1627904.68,0,32,2.78,191.03,7.508
41,12-24-2010,2225016.73,0,30,2.78,191.143,7.508
41,12-31-2010,1001790.16,1,25,2.83,191.256,7.508
41,01-07-2011,1153596.53,0,24,2.88,191.368,7.241
41,01-14-2011,1052609.16,0,22,2.91,191.478,7.241
41,01-21-2011,1088025.8,0,33,2.97,191.573,7.241
41,01-28-2011,1026439.93,0,32,3.01,191.668,7.241
41,02-04-2011,1179420.5,0,15,3.01,191.763,7.241
41,02-11-2011,1150003.36,1,17,3.04,191.857,7.241
41,02-18-2011,1203399.64,0,39,3.05,191.918,7.241
41,02-25-2011,1099714.93,0,26,3.1,191.965,7.241
41,03-04-2011,1229257.7,0,35,3.23,192.012,7.241
41,03-11-2011,1159089.6,0,32,3.37,192.058,7.241
41,03-18-2011,1115504.26,0,40,3.41,192.124,7.241
41,03-25-2011,1140578.16,0,41,3.41,192.196,7.241
41,04-01-2011,1179125.48,0,38,3.46,192.269,6.934
41,04-08-2011,1206252.12,0,43,3.53,192.342,6.934
41,04-15-2011,1192982.07,0,40,3.61,192.423,6.934
41,04-22-2011,1304481.75,0,43,3.64,192.523,6.934
41,04-29-2011,1178841.05,0,40,3.66,192.624,6.934
41,05-06-2011,1244956.91,0,41,3.74,192.725,6.934
41,05-13-2011,1270025.74,0,50,3.77,192.826,6.934
41,05-20-2011,1244542.33,0,41,3.83,192.831,6.934
41,05-27-2011,1278304.33,0,51,3.8,192.837,6.934
41,06-03-2011,1297584.95,0,55,3.76,192.842,6.934
41,06-10-2011,1311690.11,0,61,3.74,192.847,6.934
41,06-17-2011,1289151.84,0,62,3.7,192.903,6.934
41,06-24-2011,1244381.98,0,60,3.66,192.998,6.934
41,07-01-2011,1333347.78,0,67,3.6,193.093,6.901
41,07-08-2011,1338862.58,0,68,3.54,193.188,6.901
41,07-15-2011,1245772.7,0,68,3.53,193.313,6.901
41,07-22-2011,1292830.93,0,74,3.54,193.512,6.901
41,07-29-2011,1248330.1,0,71,3.55,193.712,6.901
41,08-05-2011,1402233.69,0,72,3.55,193.911,6.901
41,08-12-2011,1356689.88,0,68,3.54,194.111,6.901
41,08-19-2011,1412959.97,0,71,3.5,194.25,6.901
41,08-26-2011,1328740.71,0,72,3.48,194.38,6.901
41,09-02-2011,1283849.38,0,70,3.51,194.509,6.901
41,09-09-2011,1280958.97,1,58,3.57,194.639,6.901
41,09-16-2011,1197019.39,0,55,3.6,194.742,6.901
41,09-23-2011,1173059.79,0,55,3.58,194.81,6.901
41,09-30-2011,1160619.61,0,62,3.54,194.878,6.901
41,10-07-2011,1277882.77,0,59,3.5,194.946,6.759
41,10-14-2011,1247130.22,0,47,3.49,195.026,6.759
41,10-21-2011,1214944.29,0,46,3.55,195.179,6.759
41,10-28-2011,1274463.02,0,37,3.55,195.332,6.759
41,11-04-2011,1315684.86,0,35,3.53,195.485,6.759
41,11-11-2011,1302499.23,0,33,3.5,195.638,6.759
41,11-18-2011,1230118.02,0,37,3.48,195.718,6.759
41,11-25-2011,1906713.35,1,36,3.42,195.77,6.759
41,12-02-2011,1292436.23,0,35,3.38,195.822,6.759
41,12-09-2011,1548661.45,0,17,3.33,195.874,6.759
41,12-16-2011,1682368.32,0,25,3.27,195.984,6.759
41,12-23-2011,2263722.68,0,26,3.17,196.171,6.759
41,12-30-2011,1264014.16,1,34,3.12,196.359,6.759
41,01-06-2012,1208191.61,0,37,3.1,196.546,6.589
41,01-13-2012,1134767.28,0,27,3.08,196.733,6.589
41,01-20-2012,1116295.24,0,32,3.06,196.78,6.589
41,01-27-2012,1079398.81,0,33,3.04,196.826,6.589
41,02-03-2012,1208825.6,0,32,3.03,196.873,6.589
41,02-10-2012,1238844.56,1,22,3.1,196.92,6.589
41,02-17-2012,1330451.46,0,23,3.11,196.943,6.589
41,02-24-2012,1224915.66,0,28,3.13,196.95,6.589
41,03-02-2012,1239813.26,0,27,3.19,196.957,6.589
41,03-09-2012,1243814.77,0,35,3.29,196.963,6.589
41,03-16-2012,1201511.62,0,48,3.49,197.046,6.589
41,03-23-2012,1215354.38,0,44,3.66,197.23,6.589
41,03-30-2012,1239423.19,0,52,3.75,197.413,6.589
41,04-06-2012,1460234.31,0,48,3.85,197.597,6.547
41,04-13-2012,1323004.73,0,47,3.9,197.781,6.547
